###Index	Enc	Ang

226	7646	1.10153543949
227	7658	1.10153543949
227	7670	1.10153543949
227	7693	1.10153543949
227	7704	1.10153543949
227	7727	1.10153543949
233	7984	1.10153543949
233	8009	1.10153543949
235	8053	0.882272481918
235	8067	0.882272481918
236	8096	0.882272481918
236	8110	0.882272481918
237	8137	0.882272481918
237	8154	0.882272481918
237	8170	0.882272481918
237	8187	0.882272481918
237	8202	0.882272481918
237	8202	0.882272481918
237	8217	0.882272481918
238	8249	0.882272481918
238	8263	0.882272481918
240	8279	0.882272481918
240	8308	0.882272481918
241	8548	0.882272481918
246	8628	0.882272481918
246	8641	0.882272481918
246	8655	0.882272481918
247	8670	0.882272481918
247	8684	0.882272481918
247	8697	0.882272481918
247	8711	0.882272481918
247	8724	0.882272481918
248	8765	0.882272481918
249	8779	0.882272481918
249	8792	0.882272481918
249	8811	0.882272481918
250	8856	0.882272481918
250	8886	0.882272481918
250	8901	0.882272481918
250	8918	0.882272481918
251	8951	0.882272481918
251	8967	0.882272481918
252	9003	0.882272481918
252	9035	0.882272481918
253	9071	0.882272481918
253	9104	0.882272481918
254	9138	0.882272481918
254	9156	0.882272481918
254	9156	0.882272481918
254	9189	0.882272481918
254	9203	0.882272481918
254	9218	0.882272481918
255	9235	0.882272481918
255	9251	0.882272481918
255	9268	0.882272481918
255	9281	0.882272481918
256	9297	0.882272481918
256	9312	0.882272481918
256	9328	0.882272481918
256	9346	0.882272481918
257	9376	0.882272481918
257	9392	0.882272481918
257	9407	0.882272481918
257	9423	0.882272481918
257	9439	0.882272481918
258	9452	0.882272481918
258	9467	0.882272481918
258	9482	0.882272481918
258	9497	0.882272481918
258	9511	0.882272481918
258	9541	0.882272481918
258	9556	0.882272481918
258	9571	0.882272481918
259	9613	0.882272481918
259	9644	0.882272481918
259	9658	0.882272481918
260	9671	0.882272481918
261	9700	0.882272481918
261	9729	0.882272481918
261	9755	0.882272481918
262	9769	0.882272481918
262	9796	0.882272481918
262	9810	0.882272481918
263	9836	0.882272481918
263	9849	0.882272481918
263	9861	0.882272481918
263	9875	0.882272481918
263	9902	0.882272481918
263	9915	0.882272481918
264	9927	0.882272481918
264	9951	0.882272481918
264	9951	0.882272481918
264	9989	0.882272481918
264	10001	0.882272481918
265	10013	0.882272481918
265	10013	0.882272481918
265	10037	0.882272481918
267	10133	0.882272481918
268	10209	0.882272481918
269	10252	0.882272481918
271	10308	0.882272481918
271	10323	0.882272481918
271	10338	0.882272481918
273	10353	0.882272481918
273	10368	0.882272481918
273	10383	0.882272481918
273	10397	0.882272481918
274	10433	0.882272481918
274	10448	0.882272481918
276	10482	0.882272481918
276	10693	0.882272481918
281	10741	0.882272481918
282	10757	0.882272481918
282	10757	0.882272481918
282	10772	0.882272481918
282	10772	0.882272481918
283	10787	0.882272481918
283	10802	0.882272481918
283	10819	0.882272481918
283	10834	0.882272481918
284	10864	0.882272481918
285	10876	0.882272481918
286	10907	0.882272481918
286	10936	0.882272481918
287	10962	0.882272481918
294	11092	0.882272481918
294	11108	0.882272481918
295	11135	0.882272481918
296	11159	0.882272481918
297	11189	0.882272481918
299	11231	0.882272481918
300	11260	0.882272481918
302	11290	0.882272481918
302	11306	0.882272481918
302	11322	0.882272481918
304	11337	0.882272481918
304	11367	0.882272481918
306	11393	0.882272481918
306	11422	0.882272481918
306	11439	0.882272481918
307	11453	0.882272481918
307	11470	0.882272481918
308	11484	0.882272481918
308	11496	0.882272481918
308	11511	0.882272481918
309	11525	0.882272481918
310	11539	0.882272481918
310	11554	0.882272481918
310	11568	0.882272481918
310	11582	0.882272481918
311	11596	0.882272481918
311	11609	0.882272481918
311	11624	0.882272481918
311	11624	0.882272481918
312	11638	0.882272481918
312	11666	0.882272481918
312	11666	0.882272481918
312	11679	0.882272481918
312	11694	0.882272481918
314	11721	0.882272481918
314	11736	0.882272481918
314	11750	0.882272481918
314	11764	0.882272481918
314	11780	0.882272481918
315	11795	0.882272481918
315	11824	0.882272481918
315	11839	0.882272481918
316	11870	0.882272481918
316	11870	0.882272481918
317	11886	0.882272481918
317	11901	0.882272481918
318	11929	0.882272481918
318	11929	0.882272481918
318	11948	0.882272481918
318	11964	0.882272481918
319	11997	0.882272481918
320	12046	0.882272481918
321	12116	0.882272481918
322	12151	0.882272481918
323	12200	0.882272481918
324	12235	0.882272481918
325	12300	0.882272481918
328	12435	0.882272481918
334	12744	0.882272481918
335	12775	0.882272481918
336	12801	0.882272481918
336	12827	0.882272481918
337	12868	0.882272481918
337	12881	0.882272481918
337	12893	0.882272481918
338	12917	0.882272481918
338	12930	0.882272481918
338	12930	0.882272481918
338	12956	0.882272481918
339	12981	0.882272481918
340	13016	0.882272481918
340	13038	0.882272481918
340	13049	0.882272481918
340	13060	0.882272481918
340	13071	0.882272481918
341	13083	0.882272481918
341	13093	0.882272481918
341	13103	0.882272481918
341	13113	0.882272481918
341	13123	0.882272481918
341	13135	0.882272481918
342	13155	0.882272481918
342	13164	0.882272481918
342	13175	0.882272481918
342	13184	0.882272481918
342	13193	0.882272481918
342	13193	0.882272481918
342	13212	0.882272481918
342	13222	0.882272481918
342	13242	0.882272481918
