-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9052.91308594	6278.73583984
-9053.56347656	6278.56152344
-9075.71191406	6272.60742188
-9111.06835938	6262.9375
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9119.95703125	6260.47705078
-9120.60742188	6260.296875
-9142.91308594	6254.05859375
-9190.48730469	6240.48242188
-9262.74023438	6219.15136719
-9358.77539062	6189.4609375
-9480.16503906	6149.71533203
-9638.22753906	6094.18408203
-9835.65625	6015.98388672
-10070.609375	5915.98681641
-10349.7294922	5788.13085938
-10653.1210938	5627.359375
-10984.984375	5428.33447266
-11331.1259766	5194.77832031
-11679.3740234	4971.78564453
-11930.4042969	4831.06933594
-12034.4726562	4781.32470703
-12047.2421875	4775.73486328
-12061.1230469	4769.87597656
-12106.1474609	4751.65039062
-12239.3115234	4700.09472656
-12475.2431641	4616.57080078
-12820.7353516	4516.43896484
-13281.3261719	4423.63525391
-13857.4628906	4372.32177734
-14444.2988281	4402.01513672
-14824.5546875	4466.52050781
-15007.1445312	4523.29980469
-15051.4052734	4542.17773438
-15057.3544922	4544.84033203
-15085.7978516	4558.37353516
-15155.3251953	4591.20507812
-15326.5712891	4683.39990234
-15582.4150391	4851.12792969
-15900.7929688	5125.22851562
-16238.359375	5537.73828125
-16523.0195312	6091.56787109
-16679.4121094	6715.109375
-16689.5234375	7359.89501953
-16550.8242188	7990.57568359
-16271.4482422	8571.02929688
-15864.7197266	9073.17089844
-15354.5625	9467.24316406
-14747.7363281	9739.69238281
-14113.3554688	9859.14355469
-13468.6748047	9829.81445312
-12834.6396484	9701.59082031
-12195.3408203	9618.72363281
-11549.6884766	9656.30664062
-10910.7539062	9755.34082031
-10264.265625	9912.99902344
-9669.1015625	10120.4824219
-9057.91601562	10378.5683594
-8489.54394531	10686.3076172
-7954.37060547	11050.3447266
-7484.17431641	11478.2832031
-7131.25585938	11948.1396484
