780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
780.0	625.0
779.999897076	625.00364793
779.982708625	625.448545057
779.858003659	627.455607431
779.628320432	630.519717474
779.420819331	632.988819738
779.254414692	634.931136202
779.037738223	637.403492201
778.782959985	640.204595385
778.45565742	643.326120745
778.04867101	646.857158246
777.54739596	650.78486826
776.934299241	655.142800421
776.136686225	660.13274579
774.751806052	665.098705626
773.653090226	673.483118747
772.407234714	678.264896326
771.282985727	683.905620588
770.070542667	688.656297008
768.60983014	693.316990046
766.905034919	697.867862313
765.077664479	702.487791041
763.173365222	707.443200255
761.341491057	712.160291384
759.475831524	716.621267432
757.463061523	721.060690575
755.3175906	725.443117376
753.052372287	729.818357233
750.616456149	734.069438091
748.26438438	738.437245366
746.926555112	740.703771116
747.000187603	740.585087505
747.01152665	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011532593	740.563233493
747.011019523	740.556022778
747.380115014	741.649523712
748.768536163	745.355173426
750.371218551	747.811753015
752.207484516	749.791672663
755.17232045	751.696363161
759.351533856	753.360643675
763.654823062	753.905084336
766.000050595	753.70660743
767.104608288	753.602749366
767.272331693	753.59282869
767.262893382	753.587281987
767.265886621	753.589373886
767.265886621	753.589373886
767.265886621	753.589373886
767.265886621	753.589373886
767.265886621	753.589373886
767.265886621	753.589373886
767.342577723	753.643058054
767.731146106	753.929965264
768.507678678	754.51647371
769.555879881	755.307948705
771.341627262	756.666708856
773.953386782	758.413246985
776.943500827	760.783781353
780.930593071	763.548099986
783.98214274	766.286301569
783.930736187	766.470800781
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.939271425	766.466331723
783.930637882	766.464081346
783.556470376	766.266048177
782.83668925	765.60863701
781.341146519	764.65187817
779.014148513	762.840831877
776.439894305	760.344482422
774.138022185	757.807895593
771.760977374	755.42614896
769.421369345	752.931796318
766.996615949	750.646918902
764.707719154	748.808765077
763.296159336	747.429767381
761.024514771	745.379705703
757.585221729	742.794601066
755.979807589	741.761947471
753.442456108	740.740141644
749.826773928	739.675166615
746.849099357	739.534232799
744.690361906	739.838730983
