Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	-1	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	0	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	1	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	2	Ang:	-4.19209957123
Index:	1	Enc:	3	Ang:	-4.19209957123
Index:	1	Enc:	3	Ang:	-4.19209957123
