Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	0	Ang:	1.54006147385
Index:	1	Enc:	1	Ang:	1.54006147385
Index:	1	Enc:	1	Ang:	1.54006147385
Index:	1	Enc:	1	Ang:	1.54006147385
Index:	1	Enc:	1	Ang:	1.54006147385
Index:	1	Enc:	2	Ang:	1.54006147385
Index:	1	Enc:	2	Ang:	1.54006147385
Index:	1	Enc:	2	Ang:	1.54006147385
